t,pressure_hPa,z_true
0.0,1013.6079228090466,0.0
0.04,1012.5978381095985,0.016754964829541225
0.08,1012.76344881907,0.03350875373796272
0.12,1013.8725261214706,0.05026019088667495
0.16,1012.7429449903876,0.06700810060214298
0.2,1012.5528154638376,0.08375130745839926
0.24,1012.4368869320712,0.1004886363595391
0.28,1012.8997589148061,0.11721891262219299
0.32,1013.5820358200505,0.13394096205796976
0.36,1013.3495036252946,0.15065361105586542
0.4,1012.6043760892536,0.167355686664631
0.44,1013.0865678669313,0.1840460166750943
0.48,1013.547780675773,0.20072342970242976
0.52,1012.790424440361,0.2173867552683702
0.56,1013.1374562203756,0.2340348238833549
0.6,1014.0819261255974,0.25066646712860846
0.64,1013.2590860031681,0.2672805177381446
0.68,1014.0240408538591,0.28387580968068876
0.72,1012.8294101920277,0.30045117824151407
0.76,1012.9881299125103,0.3170054601041854
0.8,1013.8260771491662,0.33353749343220457
0.84,1013.2263132083838,0.35004611795055207
0.88,1012.5706856565453,0.36653017502711954
0.92,1014.1989453696543,0.382988507754026
0.96,1013.3468638080384,0.399419961028814
1.0,1014.1340508530752,0.41582338163551863
1.04,1012.860042537018,0.4321976183256041
1.08,1013.1030939761504,0.44854152189876234
1.12,1013.5370517966269,0.46485394528356794
1.16,1013.9029634044815,0.4811337436179833
1.2,1013.7132727198144,0.4973797743297095
1.24,1011.9882609164829,0.5135908972163755
1.28,1012.8553362889799,0.5297659745255614
1.32,1013.2760780883227,0.5459038710346504
1.36,1013.5900863486469,0.562003454130502
1.4000000000000001,1013.0175026358637,0.5780635938889432
1.44,1013.0005812492419,0.5940831631540697
1.48,1013.3066566712937,0.610061037617355
1.52,1012.7718743197825,0.6259960958965564
1.56,1012.8769454646387,0.641887219614419
1.6,1013.2938423299144,0.6577332934771665
1.6400000000000001,1013.1840768649706,0.6735332053527766
1.68,1012.6085747805048,0.6892858463490341
1.72,1013.3093400935815,0.7049901108913569
1.76,1013.3890570070457,0.7206448968003893
1.8,1013.8571117475861,0.7362491053693558
1.84,1013.1229292260136,0.7518016414411735
1.8800000000000001,1013.7067792285643,0.7673014134853126
1.92,1012.1253133498689,0.7827473336744047
1.96,1013.1043771889049,0.7981383179605903
2.0,1012.8696178685697,0.8134732861516003
2.04,1012.8821951029827,0.8287511619865683
2.08,1013.3493409776224,0.8439708732115655
2.12,1012.2240362052671,0.8591313516548565
2.16,1012.3036284058987,0.8742315333018658
2.2,1013.4332472285034,0.889270358369855
2.24,1013.228200750331,0.9042467713823015
2.2800000000000002,1012.7782508127435,0.9191597212429757
2.32,1013.7929495054163,0.9340081613097104
2.36,1013.6705393664225,0.9487910494678584
2.4,1013.3125371216075,0.9635073482034304
2.44,1012.4221711693868,0.9781560246759124
2.48,1013.7824182159633,0.9927360507907537
2.52,1012.1685811556231,1.0072464032715216
2.56,1012.5645433626838,1.0216860637317196
2.6,1013.5235476408368,1.0360540187462604
2.64,1012.3793251809889,1.0503492599225914
2.68,1013.8181627211223,1.064570783971468
2.72,1014.0917116861658,1.0787175927773667
2.7600000000000002,1013.4584013254633,1.0927886934685382
2.8000000000000003,1012.7698009306375,1.1067830984866882
2.84,1012.4811083506697,1.1206998256562892
2.88,1012.3645893467965,1.1345378982535128
2.92,1013.2647927816204,1.1482963450747792
2.96,1013.1620195000138,1.1619742005049194
3.0,1013.2019028337844,1.1755705045849463
3.04,1013.7857149153575,1.1890843030794265
3.08,1013.4714563681175,1.202514647543453
3.12,1013.2148471797933,1.2158605953892108
3.16,1013.1169901774695,1.229121209952129
3.2,1012.563735881095,1.2422955605566208
3.24,1013.3304592737722,1.255382722581401
3.2800000000000002,1013.1948111999677,1.268381777524379
3.3200000000000003,1013.6210055794575,1.2812918130671231
3.36,1013.2005193714745,1.2941119231388885
3.4,1014.2510784948694,1.3068412079802108
3.44,1013.6634097064241,1.319478774206052
3.48,1012.1529146756003,1.3320237348685031
3.52,1013.1966854520083,1.344475209519032
3.56,1013.7185975048478,1.3568323242702764
3.6,1012.7711454489707,1.3690942118573772
3.64,1012.764651917213,1.3812600116988458
3.68,1013.9177175528032,1.3933288699569615
3.72,1012.5856263015099,1.4052999395976984
3.7600000000000002,1013.3828371236508,1.4171723804501721
3.8000000000000003,1013.0280965520403,1.4289453592656067
3.84,1013.4274622434816,1.4406180497758136
3.88,1012.7939290409612,1.4521896327511838
3.92,1012.75688296897,1.4636592960581822
3.96,1013.6362416539748,1.4750262347163476
4.0,1013.879323220627,1.4862896509547883
4.04,1013.0025579840645,1.4974487542681723
4.08,1013.3184384164588,1.5085027614722075
4.12,1013.5220593248687,1.5194508967586093
4.16,1013.1924248400347,1.5302923917495483
4.2,1013.4393259236082,1.5410264855515785
4.24,1013.9437609032244,1.5516524248090386
4.28,1012.4303350556942,1.5621694637569263
4.32,1013.5893267068828,1.5725768642732378
4.36,1014.1330560833588,1.5828738959307715
4.4,1013.5999293412768,1.5930598360483925
4.44,1012.4394435343524,1.603133969741753
4.48,1013.8862759149972,1.613095589973465
4.5200000000000005,1013.0651761032331,1.6229439976027218
4.5600000000000005,1013.3630776634907,1.6326785014343679
4.6000000000000005,1013.5784514220901,1.642298418267408
4.64,1013.7857735855708,1.651803072942957
4.68,1012.6309239826165,1.6611917983916251
4.72,1013.072304451854,1.6704639356803344
4.76,1013.1871635962797,1.6796188340585656
4.8,1012.6044525110447,1.68865585100403
4.84,1013.4359736486709,1.6975743522677635
4.88,1012.9281407393468,1.7063737119186406
4.92,1013.0917484504062,1.7150533123873044
4.96,1012.8011652529318,1.72361254450951
5.0,1013.3330903101727,1.7320508075688772
5.04,1012.7661674076381,1.7403675093390514
5.08,1013.0446718310847,1.7485620661252672
5.12,1013.0795785947402,1.7566339028053155
5.16,1012.8025624248769,1.7645824528699066
5.2,1012.177028552693,1.7724071584624295
5.24,1013.4399580940468,1.7801074704181048
5.28,1013.0725822768138,1.7876828483025275
5.32,1012.8996609507905,1.795132760449595
5.36,1013.0583701071525,1.8024566839988228
5.4,1013.4986491103022,1.8096541049320392
5.44,1014.1518005815332,1.8167245181094622
5.48,1012.2069828835081,1.8236674273051516
5.5200000000000005,1013.2877648107141,1.830482345241835
5.5600000000000005,1012.8416775816404,1.837168793625108
5.6000000000000005,1013.7909858112058,1.843726303177001
5.64,1012.4103424973007,1.8501544136689159
5.68,1013.1152602351093,1.8564526739539264
5.72,1012.9800100568766,1.8626206419984404
5.76,1012.5071116230367,1.8686578849132238
5.8,1012.7484208629949,1.874563978983783
5.84,1012.9099049199722,1.8803385097001004
5.88,1013.128996794662,1.8859810717857288
5.92,1011.8713759149496,1.8914912692262336
5.96,1012.9320476503924,1.8968687152969863
6.0,1013.4614566864742,1.902113032590307
6.04,1013.7533250433462,1.9072238530419519
6.08,1013.2383430385869,1.9122008179569447
6.12,1013.3507011674666,1.9170435780347517
6.16,1012.4637801049819,1.921751793393797
6.2,1012.9410651354741,1.9263251335953164
6.24,1012.4938663939043,1.9307632776665478
6.28,1013.024104156846,1.9350659141232598
6.32,1014.2701440097356,1.939232740991612
6.36,1013.8519275836446,1.9432634658293477
6.4,1013.5095502785612,1.9471578057463206
6.44,1013.2641019666686,1.9509154874243462
6.48,1013.0009121762662,1.954536247136387
6.5200000000000005,1013.4461012623384,1.9580198307650596
6.5600000000000005,1012.8292332703732,1.9613659938204713
6.6000000000000005,1014.1912799546946,1.9645745014573772
6.640000000000001,1013.5179959280986,1.9676451284916652
6.68,1013.5860251270601,1.970577659416157
6.72,1012.8489318412755,1.973371888415736
6.76,1012.857125714684,1.9760276193817903
6.8,1012.7269159531098,1.9785446659259767
6.84,1012.475026617175,1.9809228513933024
6.88,1013.7897593670801,1.9831620088745234
6.92,1013.4295467078872,1.985261981217858
6.96,1012.8669120274704,1.9872226210400168
7.0,1012.7609200091807,1.9890437907365466
7.04,1013.7824388900161,1.9907253624914878
7.08,1013.3064452602163,1.992267218286345
7.12,1012.8661329423902,1.9936692499083695
7.16,1013.6528239754182,1.994931358958155
7.2,1014.018891224022,1.9960534568565431
7.24,1012.7725235649073,1.9970354648508397
7.28,1012.8568918280151,1.9978773140203425
7.32,1012.9419709225812,1.9985789452811784
7.36,1013.1914140433478,1.99914030939045
7.4,1013.0364351302776,1.999561366949691
7.44,1012.3265534939226,1.9998420884076322
7.48,1012.6004575041662,1.9999824540622753
7.5200000000000005,1013.1307033044983,1.9999824540622753
7.5600000000000005,1013.8221834901909,1.9998420884076322
7.6000000000000005,1013.1628561420539,1.999561366949691
7.640000000000001,1013.5242776575232,1.99914030939045
7.68,1013.2372032854197,1.9985789452811784
7.72,1012.9710125289475,1.9978773140203425
7.76,1012.61656455977,1.9970354648508397
7.8,1013.2483067388087,1.9960534568565431
7.84,1013.683891731196,1.9949313589581552
7.88,1012.4431408987708,1.9936692499083695
7.92,1013.3667823124163,1.992267218286345
7.96,1012.8123417660788,1.9907253624914878
8.0,1013.257357779124,1.9890437907365468
8.040000000000001,1012.7264343416533,1.9872226210400168
8.08,1013.1508405694548,1.985261981217858
8.120000000000001,1012.6137726064695,1.9831620088745234
8.16,1013.5627818930499,1.9809228513933024
8.2,1013.118217777253,1.9785446659259767
8.24,1013.9924654051772,1.9760276193817903
8.28,1013.245439610394,1.9733718884157363
8.32,1012.5910533264256,1.9705776594161573
8.36,1012.2917372956886,1.9676451284916652
8.4,1013.804378058908,1.9645745014573774
8.44,1012.7814452477294,1.9613659938204713
8.48,1012.5853440830361,1.9580198307650596
8.52,1013.7558812794958,1.954536247136387
8.56,1012.8475812459924,1.9509154874243462
8.6,1013.508936322611,1.9471578057463206
8.64,1013.2414567861512,1.943263465829348
8.68,1012.0891088807799,1.9392327409916121
8.72,1013.35758528181,1.9350659141232598
8.76,1012.5680329228688,1.930763277666548
8.8,1012.4420029992705,1.9263251335953162
8.84,1011.9637548867803,1.9217517933937973
8.88,1012.4870697304015,1.917043578034752
8.92,1012.8726502935489,1.9122008179569447
8.96,1013.0925621741857,1.9072238530419519
9.0,1013.133280659799,1.9021130325903073
9.040000000000001,1013.4835727111864,1.8968687152969863
9.08,1012.1921832589871,1.8914912692262338
9.120000000000001,1011.9945086751524,1.8859810717857288
9.16,1014.2773374633066,1.8803385097001006
9.200000000000001,1013.0186593448454,1.874563978983783
9.24,1013.3123303336157,1.8686578849132243
9.28,1012.33807822094,1.8626206419984408
9.32,1013.3969515822258,1.8564526739539267
9.36,1013.5900288092937,1.8501544136689163
9.4,1012.1205279691058,1.8437263031770013
9.44,1013.3264835359633,1.8371687936251082
9.48,1013.3204760001717,1.8304823452418353
9.52,1011.8568909562316,1.8236674273051516
9.56,1013.198008857384,1.8167245181094624
9.6,1012.7887326307081,1.8096541049320394
9.64,1013.3315223751547,1.8024566839988225
9.68,1013.4586879654955,1.795132760449595
9.72,1013.3548042173635,1.7876828483025278
9.76,1012.9640773335403,1.780107470418105
9.8,1012.9144014475188,1.7724071584624292
9.84,1013.2278080373618,1.764582452869907
9.88,1012.9840865153991,1.7566339028053155
9.92,1012.3789640709014,1.7485620661252672
9.96,1013.2197707280736,1.7403675093390514
10.0,1013.027076564584,1.7320508075688774
10.040000000000001,1013.0149883590019,1.72361254450951
10.08,1012.9413152128802,1.7150533123873044
10.120000000000001,1013.0060840983048,1.7063737119186406
10.16,1012.7851523088488,1.6975743522677638
10.200000000000001,1013.531617149011,1.6886558510040304
10.24,1012.888958743196,1.679618834058566
10.28,1013.1468203700211,1.670463935680335
10.32,1012.7707973397872,1.6611917983916253
10.36,1012.5921157756674,1.6518030729429578
10.4,1013.0819520494454,1.6422984182674083
10.44,1013.4899261580858,1.632678501434368
10.48,1013.652642752902,1.622943997602722
10.52,1013.4917151814484,1.6130955899734654
10.56,1012.6603018358361,1.603133969741753
10.6,1013.1410405627356,1.5930598360483927
10.64,1013.0680684031983,1.5828738959307715
10.68,1013.4865741418159,1.572576864273238
10.72,1013.3804453865898,1.5621694637569263
10.76,1012.8197919491768,1.551652424809039
10.8,1013.296654781028,1.5410264855515785
10.84,1013.4007374837064,1.5302923917495486
10.88,1013.2795234148175,1.5194508967586096
10.92,1013.1016626301787,1.508502761472208
10.96,1012.7988847150833,1.4974487542681723
11.0,1012.9280529979535,1.486289650954789
11.040000000000001,1014.2069288943891,1.4750262347163479
11.08,1012.5288430693265,1.4636592960581825
11.120000000000001,1014.0564503826748,1.452189632751184
11.16,1014.0467332329929,1.440618049775814
11.200000000000001,1012.4520378053047,1.4289453592656065
11.24,1012.7978797025731,1.4171723804501721
11.28,1012.957098524806,1.405299939597699
11.32,1012.8099289637851,1.3933288699569617
11.36,1012.813314393276,1.381260011698846
11.4,1013.4652378600878,1.3690942118573777
11.44,1013.2277656345312,1.356832324270277
11.48,1013.3839144813227,1.344475209519032
11.52,1013.037380028624,1.332023734868504
11.56,1013.005351565038,1.3194787742060523
11.6,1012.7532237906096,1.3068412079802112
11.64,1013.3858649280656,1.2941119231388891
11.68,1013.6494366581906,1.2812918130671236
11.72,1012.581883878887,1.268381777524379
11.76,1013.5625605925893,1.2553827225814012
11.8,1013.304478198666,1.242295560556621
11.84,1012.579542639086,1.2291212099521294
11.88,1012.4408415894898,1.2158605953892105
11.92,1013.0368739253156,1.2025146475434538
11.96,1012.9057570200723,1.1890843030794265
12.0,1013.6746669694705,1.1755705045849465
12.040000000000001,1012.9650569795385,1.1619742005049198
12.08,1012.8928349379479,1.1482963450747798
12.120000000000001,1012.9529257617153,1.1345378982535128
12.16,1013.0610165092655,1.1206998256562892
12.200000000000001,1013.3235549478992,1.1067830984866882
12.24,1013.7200669236028,1.0927886934685385
12.280000000000001,1012.5726862530001,1.0787175927773671
12.32,1013.3957201656792,1.0645707839714684
12.36,1012.5166268913778,1.050349259922592
12.4,1013.7097962190207,1.0360540187462604
12.44,1012.406783202402,1.0216860637317207
12.48,1013.7930132221509,1.0072464032715218
12.52,1013.6607434595252,0.992736050790754
12.56,1012.8065814174784,0.978156024675913
12.6,1012.9414116683689,0.9635073482034312
12.64,1012.2704171897609,0.9487910494678585
12.68,1012.3424011014157,0.9340081613097108
12.72,1013.060656315637,0.919159721242976
12.76,1013.3054146376205,0.9042467713823019
12.8,1013.7359061320674,0.8892703583698547
12.84,1013.0782254642406,0.8742315333018665
12.88,1013.1624285838272,0.8591313516548565
12.92,1012.6062149339575,0.8439708732115657
12.96,1013.1640709202148,0.8287511619865686
13.0,1013.279915054913,0.8134732861516009
13.040000000000001,1013.5236036612164,0.7981383179605902
13.08,1013.2184704384638,0.7827473336744056
13.120000000000001,1013.7103189802078,0.7673014134853127
13.16,1013.2613069439507,0.7518016414411738
13.200000000000001,1013.1673182391644,0.7362491053693563
13.24,1013.6283067620578,0.7206448968003899
13.280000000000001,1013.6176297266034,0.7049901108913569
13.32,1013.0322617342707,0.6892858463490341
13.36,1014.077568050939,0.6735332053527775
13.4,1013.3081930956132,0.6577332934771668
13.44,1013.2502867948866,0.6418872196144194
13.48,1013.0224896144377,0.6259960958965569
13.52,1013.4054083349057,0.6100610376173556
13.56,1013.616953149973,0.5940831631540698
13.6,1013.230315791628,0.5780635938889442
13.64,1013.2921652191612,0.5620034541305023
13.68,1012.6194989282634,0.5459038710346509
13.72,1012.7392726514656,0.5297659745255621
13.76,1012.7797897690414,0.5135908972163763
13.8,1013.3013035139915,0.49737977432970965
13.84,1012.6134602761316,0.48113374361798356
13.88,1012.1762682118958,0.46485394528356827
13.92,1012.4714920481096,0.4485415218987629
13.96,1013.4335049023925,0.43219761832560394
14.0,1014.0123726909943,0.41582338163551946
14.040000000000001,1013.6406803925021,0.3994199610288141
14.08,1012.6261285441387,0.38298850775402626
14.120000000000001,1012.7620022158858,0.36653017502711993
14.16,1012.8796675751009,0.3500461179505526
14.200000000000001,1012.4112748667542,0.33353749343220435
14.24,1013.1135627585226,0.3170054601041854
14.280000000000001,1013.4485396998297,0.30045117824151424
14.32,1012.7220415884174,0.28387580968068904
14.36,1012.6168172503392,0.2672805177381451
14.4,1013.5897846722795,0.25066646712860907
14.44,1012.7409279378224,0.23403482388335564
14.48,1012.8091283203056,0.21738675526837023
14.52,1011.996874009206,0.20072342970243082
14.56,1013.6420023527488,0.1840460166750946
14.6,1013.8518341952114,0.16735568666463146
14.64,1013.0543593858494,0.15065361105586608
14.68,1013.1926017428058,0.13394096205797057
14.72,1013.4846305587371,0.11721891262219304
14.76,1013.5655165000911,0.10048863635953932
14.8,1013.2019111818221,0.08375130745839962
14.84,1012.9619748388715,0.06700810060214349
14.88,1013.1722869207721,0.05026019088667474
14.92,1013.0510918995808,0.03350875373796355
14.96,1013.3641732062656,0.016754964829541318
15.0,1012.7097740803933,2.4492935982947064e-16
15.040000000000001,1013.8345132552735,-0.01675496482954083
15.08,1014.2406349590029,-0.03350875373796217
15.120000000000001,1012.8827957513538,-0.05026019088667514
15.16,1012.8572928467122,-0.06700810060214211
15.200000000000001,1012.833444659302,-0.08375130745839914
15.24,1013.026349539383,-0.10048863635953884
15.280000000000001,1014.1296927518799,-0.11721891262219256
15.32,1012.9560927758822,-0.1339409620579692
15.36,1013.3108987384524,-0.1506536110558647
15.4,1013.0086141916875,-0.16735568666463096
15.44,1012.235587172642,-0.18404601667509324
15.48,1012.9996163844634,-0.20072342970242946
15.52,1013.237185510395,-0.21738675526836973
15.56,1014.020816888792,-0.23403482388335428
15.6,1012.3796076056192,-0.2506664671286077
15.64,1013.7167715661614,-0.2672805177381446
15.68,1013.3577421942765,-0.2838758096806877
15.72,1013.1881459890037,-0.30045117824151374
15.76,1012.7089845549464,-0.3170054601041849
15.8,1013.8365263578057,-0.3335374934322039
15.84,1013.4045407245487,-0.3500461179505513
15.88,1013.2147887844818,-0.36653017502711943
15.92,1013.1865937717793,-0.38298850775402576
15.96,1013.7176312900632,-0.39941996102881366
16.0,1012.822170269482,-0.41582338163551813
16.04,1013.9702636728309,-0.43219761832560344
16.080000000000002,1014.3483382119242,-0.4485415218987624
16.12,1013.0950869811589,-0.4648539452835678
16.16,1013.898040135154,-0.48113374361798306
16.2,1012.9620789437653,-0.49737977432970915
16.240000000000002,1012.6972908094159,-0.5135908972163759
16.28,1012.9853094957157,-0.5297659745255616
16.32,1013.4833867503331,-0.5459038710346504
16.36,1013.1704795391516,-0.5620034541305011
16.4,1013.4860061021733,-0.578063593888942
16.44,1013.4230540192914,-0.5940831631540702
16.48,1013.0733668027389,-0.6100610376173544
16.52,1012.668815071594,-0.6259960958965556
16.56,1013.2783688745034,-0.6418872196144181
16.6,1012.5859514243638,-0.6577332934771662
16.64,1013.317166683551,-0.6735332053527763
16.68,1013.4535752116685,-0.6892858463490337
16.72,1012.125217782887,-0.7049901108913564
16.76,1013.9422666149768,-0.7206448968003893
16.8,1013.1298932351392,-0.7362491053693558
16.84,1013.5443831793917,-0.7518016414411732
16.88,1012.9761198451899,-0.7673014134853114
16.92,1013.0983788648535,-0.7827473336744052
16.96,1014.11930518401,-0.7981383179605905
17.0,1012.6481219190791,-0.8134732861515996
17.04,1013.0746547795721,-0.8287511619865673
17.080000000000002,1013.3551998132899,-0.8439708732115662
17.12,1012.094668478533,-0.8591313516548561
17.16,1012.8868081299236,-0.8742315333018653
17.2,1013.7533952194225,-0.8892703583698542
17.240000000000002,1012.7178014542169,-0.9042467713823015
17.28,1013.4304102544021,-0.9191597212429755
17.32,1013.5143999776031,-0.9340081613097103
17.36,1013.6015045943972,-0.9487910494678582
17.400000000000002,1012.82021686218,-0.9635073482034308
17.44,1013.4405388677922,-0.9781560246759126
17.48,1012.7733132609708,-0.9927360507907537
17.52,1013.2078062224832,-1.0072464032715207
17.56,1013.7790501731828,-1.0216860637317187
17.6,1012.9452905839346,-1.0360540187462608
17.64,1013.6232662542129,-1.0503492599225908
17.68,1013.351940499316,-1.064570783971467
17.72,1013.7783901350401,-1.078717592777366
17.76,1012.4207338983721,-1.092788693468538
17.8,1013.9806090554416,-1.1067830984866878
17.84,1012.4972937686512,-1.1206998256562888
17.88,1012.7712268631759,-1.1345378982535124
17.92,1013.9571685123298,-1.1482963450747794
17.96,1013.3603853470348,-1.1619742005049194
18.0,1013.1637453970532,-1.175570504584946
18.04,1013.8643603048553,-1.1890843030794254
18.080000000000002,1013.3270948730737,-1.2025146475434534
18.12,1012.9028332393892,-1.215860595389211
18.16,1014.0105877735755,-1.2291212099521283
18.2,1013.5332679954741,-1.24229556055662
18.240000000000002,1012.7705014403807,-1.2553827225814014
18.28,1013.0182169608785,-1.2683817775243786
18.32,1012.8952210233598,-1.2812918130671225
18.36,1012.8197428161451,-1.294111923138888
18.400000000000002,1013.3409823162699,-1.3068412079802108
18.44,1013.3637877849858,-1.319478774206052
18.48,1013.620660218872,-1.332023734868503
18.52,1013.6963723165318,-1.3444752095190315
18.56,1013.835291552016,-1.3568323242702753
18.6,1013.9378272157139,-1.3690942118573775
18.64,1013.6730045287665,-1.3812600116988456
18.68,1013.6184557002317,-1.3933288699569606
18.72,1013.9347428512913,-1.4052999395976975
18.76,1013.6454814895194,-1.4171723804501726
18.8,1012.9756086966322,-1.4289453592656063
18.84,1012.7671218475751,-1.4406180497758132
18.88,1012.9554981932272,-1.4521896327511832
18.92,1013.6032184956032,-1.463659296058182
18.96,1013.2963879998879,-1.4750262347163474
19.0,1013.555064460963,-1.486289650954788
19.04,1013.3003278250002,-1.4974487542681718
19.080000000000002,1012.9692983415936,-1.5085027614722075
19.12,1012.1119582588394,-1.5194508967586087
19.16,1012.7987606596253,-1.5302923917495481
19.2,1014.2945978538992,-1.5410264855515776
19.240000000000002,1013.9091232080484,-1.5516524248090382
19.28,1013.0662428557737,-1.5621694637569266
19.32,1013.1712439940037,-1.5725768642732372
19.36,1013.1933970373141,-1.5828738959307713
19.400000000000002,1013.9799771738527,-1.593059836048393
19.44,1013.871077180405,-1.6031339697417528
19.48,1013.8884975139421,-1.6130955899734651
19.52,1012.8939530553125,-1.6229439976027213
19.56,1014.2866435466444,-1.6326785014343668
19.6,1013.2618954222442,-1.6422984182674085
19.64,1013.8256526501503,-1.651803072942957
19.68,1013.5754635767935,-1.6611917983916245
19.72,1012.5904783618213,-1.6704639356803341
19.76,1013.1792274163535,-1.6796188340585658
19.8,1013.4279395161124,-1.6886558510040297
19.84,1013.0473797572625,-1.6975743522677633
19.88,1012.7167822680076,-1.70637371191864
19.92,1013.2286208644892,-1.7150533123873042
19.96,1014.1065063364703,-1.72361254450951
20.0,1013.7534823031949,-1.7320508075688767
20.04,1013.2171478439338,-1.7403675093390512
20.080000000000002,1013.60253250034,-1.7485620661252674
20.12,1012.8285420949745,-1.7566339028053153
20.16,1013.4941971259699,-1.7645824528699068
20.2,1012.5432366211797,-1.772407158462429
